,addressCN,brand,city,pOSNameCN,province,storeType,telephone
205,浙江温州市永定路1188号万达广场2楼,adidas,温州市,温州市永定路龙湾万达广场折扣店,浙江,折扣店,0577-86969958
206,河南郑州市东风路U尚城1楼,adidas,郑州市,郑州市东风路U尚城折扣店,河南,折扣店,18638270056
207,吉林长春市东盛大街东盛大街2988号欧亚商贸1楼,adidas,长春市,长春市东盛大街欧亚商贸折扣店,吉林,折扣店,0431-81681295
208,浙江宁波市中山东路269号新世界百货4楼,adidas,宁波市,宁波市中山东路北仑新世界百货折扣店,浙江,折扣店,0574-87259879
209,上海上海市共和新路5000号风尚天地-1楼,adidas,上海市,上海市风尚天地折扣店,上海,折扣店,66053780
210,广东深圳市学府路1号中润大厦1楼,adidas,深圳市,深圳市学府路运动城折扣店,广东,折扣店,26748804
211,广东茂名市油城五路2号1楼,adidas,茂名市,茂名市油城五路2号折扣店,广东,折扣店,0668-3915247
212,北京北京市京良路10号乐家购物中心2楼,adidas,北京市,北京市京良路乐家购物中心起跑线运动城折扣店,北京,折扣店,80222851
213,内蒙古包头市文化路102号华联超市2楼,adidas,包头市,包头市文化路华联超市折扣店,内蒙古,折扣店,15547219857
214,上海上海市沪青平公路2888号奥特莱斯3楼,adidas,上海市,上海市沪青平公路青浦奥特莱斯（2）折扣店,上海,折扣店,39291882
215,北京北京市京良路1号首创奥莱楼2楼,adidas,北京市,北京市京良路首创奥莱楼折扣店,北京,折扣店,52802501
216,安徽合肥市淮河路21号腾百运动城5楼,adidas,合肥市,合肥市淮河路腾百运动城折扣店,安徽,折扣店,0551-2675667
217,辽宁丹东市新安街38-1号滔博运动城4楼,adidas,丹东市,丹东市新安街滔博运动城折扣店,辽宁,折扣店,15714251788
218,吉林通化市江沿路888号欧亚购物中心5楼,adidas,通化市,通化市江沿路欧亚购物中心折扣店,吉林,折扣店,0435-3376909
219,北京密云县鼓楼南大街3号燕赛购物中心2楼,adidas,密云县,密云县鼓楼南大街燕赛购物中心折扣店,北京,折扣店,89037522
220,内蒙古呼和浩特市新华东街家乐福超市1楼,adidas,呼和浩特市,呼和浩特市新华东街家乐福折扣店,内蒙古,折扣店,0471-5310171
221,江苏徐州市解放北路沃尔玛超市2楼,adidas,徐州市,徐州市卧牛山路沃尔玛折扣店,江苏,折扣店,0516-83336198
222,浙江温州市公园路105号日报大厦1楼,adidas,温州市,温州市公园路日报大厦折扣店,浙江,折扣店,0577-88899023
223,新疆乌鲁木齐市中桥一巷58号温州商城-1楼,adidas,乌鲁木齐市,乌鲁木齐市中桥一巷新天地商城折扣店,新疆,折扣店,0991-2300580
224,安徽阜阳市人民路29号香港财富广场2楼,adidas,阜阳市,阜阳市人民路香港财富广场折扣店,安徽,折扣店,0558-2299687
225,江苏无锡市锡勤路18-28号百联奥特莱斯1楼,adidas,无锡市,无锡市锡勤路百联奥特莱斯折扣店,江苏,折扣店,15335205335
226,北京北京市圆明园西路18号中发百旺商城1楼,adidas,北京市,北京市圆明园西路中发百旺商城折扣店,北京,折扣店,18515036027
227,山东威海市东城路68号振华奥特莱斯4楼,adidas,威海市,威海市奥特莱斯折扣店,山东,折扣店,0631-5189352
228,江西南昌市华南大道1号华南城1楼,adidas,南昌市,南昌市华南大道华南城折扣店,江西,折扣店,18170012931
229,浙江余姚市四明西路855号万达广场2楼,adidas,余姚市,余姚市四明西路万达广场折扣店,浙江,折扣店,0574-62615030
230,上海市静安区南京西路789号N109 ,adidas,上海市,上海大中里鞋店,上海,鞋店,021-52910023
231,山西太原市长风西大街108号国贸第六馆1楼,adidas,太原市,太原市长风西大街国贸第六馆折扣店,山西,折扣店,13734037232
232,辽宁大连市西安路1号福佳新天地购物广场3楼,adidas,大连市,大连市西安路福佳新天地折扣店,辽宁,折扣店,13940804267
233,北京北京市回龙观西大街16号龙冠商务中心4楼,adidas,北京市,北京市回龙观西大街上品折扣店,北京,折扣店,010-58426924
234,昆明市广福路与金源大道交叉口海伦国际广场2楼阿迪达斯,adidas,昆明市,昆明海伦堡折扣店,云南,折扣店,0871-64982281
235,昆明市五华区南屏街东风西路99号百大新天地2楼A211号三叶草店,adidas,昆明市,昆明百大新天地三叶草店,云南,三叶草店,0871-63649500
236,昆明市正义路正义坊购物中心A1－1－09号铺,adidas,昆明市,昆明正义坊三叶草店,云南,三叶草店,0871-68369191
237,北京北京市草桥东路1号上品折扣1楼,adidas,北京市,北京市草桥东路上品折扣折扣店,北京,折扣店,57206997
238,辽宁鞍山市解放东路285号华润万家1楼,adidas,鞍山市,鞍山市解放东路华润万家折扣店,辽宁,折扣店,13841214641
239,浙江湖州市滨湖大道西518号首创奥特莱斯1楼,adidas,湖州市,湖州市首创奥特莱斯折扣店,浙江,折扣店,0572-2765756
240,上海上海市金海路2505号宝龙城市广场1楼,adidas,上海市,上海市金海路宝龙城市广场折扣店,上海,折扣店,50430510
241,吉林长春市重庆路618号亚泰富苑购物中心6楼,adidas,长春市,长春市重庆路亚泰富苑购物中心折扣店,吉林,折扣店,0431-81682511
242,重庆重庆市机场路1西部奥特莱斯购物广场-1楼,adidas,重庆市,重庆市西部奥特莱斯购物广场折扣店,重庆,折扣店,023-63207686
243,河南郑州市郑港七路福都时代广场1楼,adidas,郑州市,郑州市郑港七路福都时代广场折扣店,河南,折扣店,13939027356
244,河北张家口市东安大街16号东鑫商城3楼,adidas,张家口市,张家口市东安大街东鑫商城折扣店,河北,折扣店,0313-2012998
245,北京北京市马连道路甲10号万家上品折扣3楼,adidas,北京市,北京市马连道路万家上品折扣运动休闲店,北京,折扣店,13612319143
246,四川彭州市金彭东街122号逸都置信城2楼,adidas,彭州市,彭州市金彭东街逸都置信城折扣店,四川,折扣店,028-88502675
247,陕西西安市凤城六路18号双威迎宾广场1楼,adidas,西安市,西安市凤城六路双威迎宾广场五环运动城折扣店,陕西,折扣店,13152084446
248,河北石家庄市天山大街116天山海世界1楼,adidas,石家庄市,石家庄市天山大街天山海世界折扣店,河北,折扣店,0311-89928087
249,北京北京市西翠路5号上品折扣店5楼,adidas,北京市,北京市西翠路上品折扣店折扣店,北京,折扣店,13260032468
250,黑龙江齐齐哈尔市龙华路31号鹏达运动城1楼,adidas,齐齐哈尔市,齐齐哈尔市龙华路鹏达运动城折扣店,黑龙江,折扣店,15663255055
251,江苏南京市清凉门路1号砂之船-1楼,adidas,南京市,南京市清凉门路砂之船折扣店,江苏,折扣店,13851452984
252,浙江慈溪市三北西大街153号保利湖滨天地1楼,adidas,慈溪市,慈溪市三北西大街保利广场折扣店,浙江,折扣店,0574-23728158
253,陕西西安市丰禾西路1号太奥广场1楼,adidas,西安市,西安市丰禾西路太奥广场折扣店,陕西,折扣店,13152084446
254,新疆乌鲁木齐市长春路116美居Mall1楼,adidas,乌鲁木齐市,乌鲁木齐市长春路美居Mall折扣店,新疆,折扣店,13319520044
255,天津天津市体育大道8号天津团泊尚柏奥特莱斯1楼,adidas,天津市,天津市体育大道团泊奥特莱斯折扣店,天津,折扣店,28870818
256,江苏常州市汉江路1号迪诺水镇1楼,adidas,常州市,常州市汉江路迪诺奥特莱斯折扣店,江苏,折扣店,0519-85529165
257,重庆重庆市团结路50号劲浪运动城2楼,adidas,重庆市,重庆市团结路杨家坪劲浪运动城折扣店,重庆,折扣店,13114095590
258,四川成都市天府大道8号苏宁广场3楼,adidas,成都市,成都市天府大道苏宁广场折扣店,四川,折扣店,18190684751
259,辽宁大连市海达北街57号百年奥特莱斯1楼,adidas,大连市,大连市海达北街百年奥特莱斯折扣店,辽宁,折扣店,13940953272
260,四川成都市江宁南路国色天香乐园1楼,adidas,成都市,成都市天香路二段国色天香乐园折扣店,四川,折扣店,13808056505
261,辽宁瓦房店市银湖路1号香洲田园城1楼,adidas,瓦房店市,瓦房店市银湖路香洲奥特莱折扣店,辽宁,折扣店,18640994998
262,北京北京市西关环岛1八达岭精奥莱1楼,adidas,北京市,北京市西关环岛八达岭精奥莱折扣店,北京,折扣店,50895861
263,安徽合肥市金寨南路与东流路交口1安粮城市广场1楼,adidas,合肥市,合肥市金寨南路安粮城市广场折扣店,安徽,折扣店,0551-63664572
264,重庆重庆市壁青路22号奥特莱斯1楼,adidas,重庆市,重庆市壁青路奥特莱斯折扣店,重庆,折扣店,13114095590
265,江苏南京市新宁杭公路12号百联汤山奥特莱斯广场1楼,adidas,南京市,南京市汤山奥特莱斯折扣店,江苏,折扣店,025-52831689
266,江苏徐州市北京东路大润发1楼,adidas,徐州市,徐州市新区大润发折扣店,江苏,折扣店,0516-69688706
267,湖北武汉市珞狮南路210号中百超市B1楼,adidas,武汉市,武汉市武汉珞狮南路中百仓储折扣店折扣店,湖北,折扣店,027-87391989
268,黑龙江哈尔滨市中央大街85号滔博运动城1楼,adidas,哈尔滨市,哈尔滨市中央大街赛丽斯折扣店,黑龙江,折扣店,0451-84571283
269,福建福州市东街59号三山大厦3楼,adidas,福州市,福州市东街三山大厦折扣店,福建,折扣店,0591-87620069
270,山东济南市二环东路3749号东环银座2楼,adidas,济南市,济南市东环银座折扣店,山东,折扣店,0531-62339123
271,山东青岛市同安路880号大拇指购物广场1楼,adidas,青岛市,青岛市崂山大拇指折扣店,山东,折扣店,0532-67786953
272,河南郑州市郑开大道223号杉杉奥特莱斯购物广场1楼,adidas,郑州市,郑州市杉杉奥特莱斯购物广场折扣店,河南,折扣店,18503802601
273,黑龙江哈尔滨市地段街95号燕莎奥特莱斯购物中心4楼,adidas,哈尔滨市,哈尔滨市地段街燕莎奥特莱斯购物中心折扣店,黑龙江,折扣店,0451-84565162
274,湖北武汉市盘龙大道196号奥特莱斯1楼,adidas,武汉市,武汉市奥特莱斯折扣店,湖北,折扣店,027-61195746
275,四川成都市成华一环路东二段7号优客奥特莱斯4楼,adidas,成都市,成都市优客奥特莱斯折扣店,四川,折扣店,028-64279215
276,山东济南市美里路555号海那国际奥特莱斯1楼,adidas,济南市,济南市海那奥特莱斯折扣店,山东,折扣店,13325125783
277,山东济南市经二路622号济南华联商厦1楼,adidas,济南市,济南市华联购物广场西馆折扣店,山东,折扣店,0531-69925078
278,山东青岛市延安路129号百惠商厦4楼,adidas,青岛市,青岛市三百惠折扣店,山东,折扣店,83646097
279,江苏无锡市旺庄路156号新区百盛1楼,adidas,无锡市,无锡市新区百盛折扣店,江苏,折扣店,0510-82749632
280,吉林吉林市街1-2号欧亚城市综合体3楼,adidas,吉林市,吉林市欧亚综合体折扣店,吉林,折扣店,0432-63369135
281,湖北武汉市珞瑜路420号马家庄百事威2楼,adidas,武汉市,武汉市马家庄百事威折扣店,湖北,折扣店,18086119301
282,重庆重庆市观音桥步行街阳光世纪-1楼,adidas,重庆市,重庆市江北阳光世纪奥特莱斯折扣店,重庆,折扣店,18983860631
283,吉林吉林市西环江路1号江南欧亚4楼,adidas,吉林市,吉林市西环江路江南欧亚折扣店,吉林,折扣店,13604460469
284,安徽合肥市翡翠路港澳广场1楼,adidas,合肥市,合肥市港澳广场折扣店,安徽,折扣店,0551-63897129
285,山东东营市黄河路430-6号东营金鼎广场3楼,adidas,东营市,东营市金鼎广场A座折扣店,山东,折扣店,15554602966
286,山东济南市二环南路6638号中海环宇城1楼,adidas,济南市,济南市中海环宇城折扣店,山东,折扣店,0531-82974076
287,上海杨高中路2128号,adidas,上海市,上海正大生活广场折扣店,上海,折扣店,021-51329560
288,上海市惠南镇人民东路2523弄1-21号,adidas,上海市,上海南汇折扣店,上海,折扣店,021-38258089
289,"上海市徐汇区石龙路750号上海南站南广场地下商场(盛泰)第一层A区,3号专区   ",adidas,上海市,上海南站折扣店,上海,折扣店,021-54359875
290,上海市零陵路899号4楼,adidas,上海市,上海飞洲国际折扣店,上海,折扣店,021-64862737
291,上海市杨树浦路2866号国际时尚中心C327 Adidas专柜,adidas,上海市,上海杨树浦路折扣店,上海,折扣店,021-60708180
292,上海市浦东新区高科西路2110号（近下南路) 山姆会员商店一楼adidas专柜,adidas,上海市,上海山姆俱乐部折扣店,上海,折扣店,021-50337994
293,上海市金沙江路1685号,adidas,上海市,上海118广场折扣店,上海,折扣店,021—52809107
294,上海浦东新区 祝桥镇华洲路(近海滨路) 购物中心的一楼B1/B2/B3二楼B25/B26号商店,adidas,上海市,上海佛罗伦萨小镇折扣店,上海,折扣店,021-20676312
295,西单北大街130号3层,adidas,北京市,北京华威折扣店,北京,折扣店,010 66062136
296,北京市朝阳区金盏乡森林公园东A35-42,adidas,北京市,北京斯普瑞斯折扣店,北京,折扣店,010-84399673
297,北京市朝阳区京顺路111号1幢,adidas,北京市,北京比如折扣店,北京,折扣店,010-64304260
298,北京市朝阳区香江北路西口奥特莱斯阿迪达斯（1-045）,adidas,北京市,北京赛特折扣店,北京,折扣店,010-84357688
299,北京市通州区通胡大街甲3号武夷购物中心 F1 层 F1-06/07/08  单位,adidas,北京市,北京通州折扣店,北京,折扣店,010-59747293
300,北京市平谷区迎宾环岛西南角迎宾花园2号楼2-06 商铺,adidas,北京市,北京平谷枫尚折扣店,北京,折扣店,010-69956440
301,上海市宝山区杨南路2211号宝山宝龙城市广场A-2118adidas专卖店,adidas,上海市,上海宝山宝龙折扣店,上海,折扣店,021-66782106
302,上海市长宁区天山路889号依恋奥特莱斯3层3W07室,adidas,上海市,天山依恋优客折扣店,上海,折扣店,021-62565563
303,北京市通州区翠屏西里4、6、8号商业一层阿迪达斯精品折扣店 ,adidas,北京市,北京苏荷时代折扣店,北京,折扣店,010-58015060  
304,北京市顺义区后沙峪镇双裕街45号院九重汇商业文化中心世纪风尚奥莱一层 ,adidas,北京市,北京后沙峪折扣店,北京,折扣店,010-80491890
305,北京市昌平区城南街道邓庄村西一幢1-3层乐多港奥特莱斯购物中心B区B049号铺位,adidas,北京市,北京乐多港折扣店,北京,折扣店,010-80115326
306,上海市定西路1328号巴黎春天定西路店2楼,adidas,上海市,上海定西路巴黎春天折扣店,上海,折扣店,
